"site";"date";"det";"time";"survey";"visit";"buildings";"elevation";"farmland";"forest";"glacier";"grassland";"lakes";"northness";"rivers";"roads";"rocks";"shoreline";"slope";"structures";"wetlands";"x_lv95";"y_lv95";"kmx_lv03";"kmy_lv03";"Latitude";"Longitude";"x";"y";"id"
5698;2014-05-17;0;200;5982;2;27924;1218;0;0.05;0;0.75;0;-0.5;91;6316;0;0;19.9;0.04;0;2600500;1146499;600;146;46.47;7.45;600500;146500;"600500_146500"
5698;2014-06-28;0;210;6006;3;27924;1218;0;0.05;0;0.75;0;-0.5;91;6316;0;0;19.9;0.04;0;2600500;1146499;600;146;46.47;7.45;600500;146500;"600500_146500"
5699;2014-04-26;0;240;5962;1;3524;1262;0;0.69;0;0.25;0;0.36;4652;181;0;0;21.5;0.05;0;2603500;1141499;603;141;46.42;7.48;603500;141500;"603500_141500"
5699;2014-05-18;0;240;5984;2;3524;1262;0;0.69;0;0.25;0;0.36;4652;181;0;0;21.5;0.05;0;2603500;1141499;603;141;46.42;7.48;603500;141500;"603500_141500"
5699;2014-06-09;0;285;6002;3;3524;1262;0;0.69;0;0.25;0;0.36;4652;181;0;0;21.5;0.05;0;2603500;1141499;603;141;46.42;7.48;603500;141500;"603500_141500"
5700;2013-06-22;0;200;2545;1;4409;1911;0;0;0;0.96;0;0.04;2656;777;0.01;63;16.8;0.03;11379;2604500;1144499;604;144;46.45;7.5;604500;144500;"604500_144500"
5700;2013-07-01;0;195;2546;2;4409;1911;0;0;0;0.96;0;0.04;2656;777;0.01;63;16.8;0.03;11379;2604500;1144499;604;144;46.45;7.5;604500;144500;"604500_144500"
5701;2014-05-21;0;330;4319;1;16099;1501;0.01;0.38;0;0.41;0;-0.59;5737;2735;0.01;0;22;0.06;0;2607500;1148499;607;148;46.49;7.54;607500;148500;"607500_148500"
5701;2014-05-31;1;290;4532;2;16099;1501;0.01;0.38;0;0.41;0;-0.59;5737;2735;0.01;0;22;0.06;0;2607500;1148499;607;148;46.49;7.54;607500;148500;"607500_148500"
5701;2014-06-09;0;285;4881;3;16099;1501;0.01;0.38;0;0.41;0;-0.59;5737;2735;0.01;0;22;0.06;0;2607500;1148499;607;148;46.49;7.54;607500;148500;"607500_148500"
5702;2013-06-23;0;165;2543;1;3119;1950;0;0;0;0.81;0;0.4;5730;46;0.01;0;6;0;23882;2609500;1143499;609;143;46.44;7.56;609500;143500;"609500_143500"
5702;2013-06-30;0;125;2551;2;3119;1950;0;0;0;0.81;0;0.4;5730;46;0.01;0;6;0;23882;2609500;1143499;609;143;46.44;7.56;609500;143500;"609500_143500"
5703;2015-05-13;0;310;8847;1;342;1841;0;0;0;0.82;0.04;0.09;1751;135;0.05;920;17.7;0.08;7742;2600500;1158499;600;158;46.58;7.45;600500;158500;"600500_158500"
5703;2015-06-11;0;285;8849;2;342;1841;0;0;0;0.82;0.04;0.09;1751;135;0.05;920;17.7;0.08;7742;2600500;1158499;600;158;46.58;7.45;600500;158500;"600500_158500"
5704;2014-06-13;0;240;5381;1;505;1989;0;0;0;0.86;0;-0.19;244;0;0.11;59;27.1;0.03;1719;2602500;1153499;602;153;46.53;7.47;602500;153500;"602500_153500"
5704;2014-06-23;0;230;5764;2;505;1989;0;0;0;0.86;0;-0.19;244;0;0.11;59;27.1;0.03;1719;2602500;1153499;602;153;46.53;7.47;602500;153500;"602500_153500"
5705;2014-05-25;0;230;4820;1;2988;1684;0;0.13;0;0.72;0;0.37;1152;1050;0.01;0;17.9;0.09;0;2603500;1151499;603;151;46.51;7.48;603500;151500;"603500_151500"
5705;2014-06-12;0;240;5380;2;2988;1684;0;0.13;0;0.72;0;0.37;1152;1050;0.01;0;17.9;0.09;0;2603500;1151499;603;151;46.51;7.48;603500;151500;"603500_151500"
5705;2014-06-22;0;255;5765;3;2988;1684;0;0.13;0;0.72;0;0.37;1152;1050;0.01;0;17.9;0.09;0;2603500;1151499;603;151;46.51;7.48;603500;151500;"603500_151500"
5706;2014-05-20;0;295;5602;1;2224;1616;0;0.27;0;0.65;0;0.18;2970;2509;0;0;17.6;0.05;5575;2600500;1160499;600;160;46.6;7.45;600500;160500;"600500_160500"
5706;2014-06-01;0;285;5609;2;2224;1616;0;0.27;0;0.65;0;0.18;2970;2509;0;0;17.6;0.05;5575;2600500;1160499;600;160;46.6;7.45;600500;160500;"600500_160500"
5706;2014-06-16;0;270;5620;3;2224;1616;0;0.27;0;0.65;0;0.18;2970;2509;0;0;17.6;0.05;5575;2600500;1160499;600;160;46.6;7.45;600500;160500;"600500_160500"
5707;2015-04-21;0;290;8856;1;4416;1440;0;0.27;0;0.67;0;-0.77;3568;3641;0;0;22.9;0.03;0;2604500;1162499;604;162;46.61;7.5;604500;162500;"604500_162500"
5707;2015-05-11;0;340;8871;2;4416;1440;0;0.27;0;0.67;0;-0.77;3568;3641;0;0;22.9;0.03;0;2604500;1162499;604;162;46.61;7.5;604500;162500;"604500_162500"
5707;2015-06-09;0;300;8880;3;4416;1440;0;0.27;0;0.67;0;-0.77;3568;3641;0;0;22.9;0.03;0;2604500;1162499;604;162;46.61;7.5;604500;162500;"604500_162500"
5708;2013-04-17;1;250;1360;1;19166;776;0.03;0.06;0;0.8;0;-0.63;3159;5330;0;0;14.2;0.03;0;2605500;1167499;605;167;46.66;7.51;605500;167500;"605500_167500"
5708;2013-05-07;1;245;1361;2;19166;776;0.03;0.06;0;0.8;0;-0.63;3159;5330;0;0;14.2;0.03;0;2605500;1167499;605;167;46.66;7.51;605500;167500;"605500_167500"
5708;2013-05-27;1;290;1362;3;19166;776;0.03;0.06;0;0.8;0;-0.63;3159;5330;0;0;14.2;0.03;0;2605500;1167499;605;167;46.66;7.51;605500;167500;"605500_167500"
5709;2016-04-20;1;315;10942;1;12620;1054;0;0.3;0;0.58;0;-0.89;56;4535;0;0;24.8;0.09;0;2607500;1168499;607;168;46.67;7.54;607500;168500;"607500_168500"
5709;2016-05-09;1;320;11357;2;12620;1054;0;0.3;0;0.58;0;-0.89;56;4535;0;0;24.8;0.09;0;2607500;1168499;607;168;46.67;7.54;607500;168500;"607500_168500"
5709;2016-06-06;0;332;12073;3;12620;1054;0;0.3;0;0.58;0;-0.89;56;4535;0;0;24.8;0.09;0;2607500;1168499;607;168;46.67;7.54;607500;168500;"607500_168500"
5710;2014-06-01;0;240;4983;1;601;1875;0;0;0;0.85;0;0.03;1242;0;0.1;0;31.3;0.03;0;2601500;1172499;601;172;46.7;7.46;601500;172500;"601500_172500"
5710;2014-06-09;0;225;5002;2;601;1875;0;0;0;0.85;0;0.03;1242;0;0.1;0;31.3;0.03;0;2601500;1172499;601;172;46.7;7.46;601500;172500;"601500_172500"
5711;2015-04-26;0;265;7696;1;773;1430;0;0.71;0;0.24;0;0.19;3370;834;0;0;18.9;0.02;0;2601500;1177499;601;177;46.75;7.46;601500;177500;"601500_177500"
5711;2015-05-10;0;235;7819;2;773;1430;0;0.71;0;0.24;0;0.19;3370;834;0;0;18.9;0.02;0;2601500;1177499;601;177;46.75;7.46;601500;177500;"601500_177500"
5711;2015-06-01;0;260;8305;3;773;1430;0;0.71;0;0.24;0;0.19;3370;834;0;0;18.9;0.02;0;2601500;1177499;601;177;46.75;7.46;601500;177500;"601500_177500"
5712;2015-05-13;0;225;8928;1;1068;1475;0;0.28;0;0.52;0;0.1;2253;0;0.02;0;28.9;0.18;3020;2605500;1171499;605;171;46.69;7.51;605500;171500;"605500_171500"
5712;2015-05-25;0;215;8937;2;1068;1475;0;0.28;0;0.52;0;0.1;2253;0;0.02;0;28.9;0.18;3020;2605500;1171499;605;171;46.69;7.51;605500;171500;"605500_171500"
5712;2015-06-03;0;210;8940;3;1068;1475;0;0.28;0;0.52;0;0.1;2253;0;0.02;0;28.9;0.18;3020;2605500;1171499;605;171;46.69;7.51;605500;171500;"605500_171500"
5713;2013-04-15;1;210;998;1;6009;680;0.31;0.48;0;0.11;0;0.57;1972;2030;0;0;4.4;0.02;0;2605500;1177499;605;177;46.75;7.51;605500;177500;"605500_177500"
5713;2013-05-10;0;260;999;2;6009;680;0.31;0.48;0;0.11;0;0.57;1972;2030;0;0;4.4;0.02;0;2605500;1177499;605;177;46.75;7.51;605500;177500;"605500_177500"
5713;2013-05-18;0;255;1000;3;6009;680;0.31;0.48;0;0.11;0;0.57;1972;2030;0;0;4.4;0.02;0;2605500;1177499;605;177;46.75;7.51;605500;177500;"605500_177500"
5714;2013-05-02;1;180;1809;1;3621;662;0.34;0.04;0;0.35;0.11;0.26;820;3492;0;1053;5;0.1;40055;2609500;1175499;609;175;46.73;7.56;609500;175500;"609500_175500"
5714;2013-05-20;1;210;1810;2;3621;662;0.34;0.04;0;0.35;0.11;0.26;820;3492;0;1053;5;0.1;40055;2609500;1175499;609;175;46.73;7.56;609500;175500;"609500_175500"
5714;2013-05-30;1;210;1811;3;3621;662;0.34;0.04;0;0.35;0.11;0.26;820;3492;0;1053;5;0.1;40055;2609500;1175499;609;175;46.73;7.56;609500;175500;"609500_175500"
5715;2014-04-17;0;215;3941;1;14475;924;0.13;0.12;0;0.71;0;-0.7;1708;3464;0;0;12;0;0;2601500;1187499;601;187;46.84;7.46;601500;187500;"601500_187500"
5715;2014-05-12;0;185;4586;2;14475;924;0.13;0.12;0;0.71;0;-0.7;1708;3464;0;0;12;0;0;2601500;1187499;601;187;46.84;7.46;601500;187500;"601500_187500"
5715;2014-05-22;0;175;4592;3;14475;924;0.13;0.12;0;0.71;0;-0.7;1708;3464;0;0;12;0;0;2601500;1187499;601;187;46.84;7.46;601500;187500;"601500_187500"
5716;2014-04-17;0;280;4001;1;7759;792;0.23;0.21;0;0.43;0;0.16;2196;2736;0;95;11.9;0.06;0;2603500;1186499;603;186;46.83;7.48;603500;186500;"603500_186500"
5716;2014-05-01;1;260;4002;2;7759;792;0.23;0.21;0;0.43;0;0.16;2196;2736;0;95;11.9;0.06;0;2603500;1186499;603;186;46.83;7.48;603500;186500;"603500_186500"
5716;2014-05-29;1;280;4435;3;7759;792;0.23;0.21;0;0.43;0;0.16;2196;2736;0;95;11.9;0.06;0;2603500;1186499;603;186;46.83;7.48;603500;186500;"603500_186500"
5717;2013-04-16;1;195;1004;1;28000;629;0.36;0.2;0;0.38;0;0.16;2521;4270;0;0;8.3;0.01;0;2607500;1180499;607;180;46.78;7.54;607500;180500;"607500_180500"
5717;2013-05-12;0;275;1005;2;28000;629;0.36;0.2;0;0.38;0;0.16;2521;4270;0;0;8.3;0.01;0;2607500;1180499;607;180;46.78;7.54;607500;180500;"607500_180500"
5717;2013-05-20;1;255;1006;3;28000;629;0.36;0.2;0;0.38;0;0.16;2521;4270;0;0;8.3;0.01;0;2607500;1180499;607;180;46.78;7.54;607500;180500;"607500_180500"
5718;2013-04-18;1;250;851;1;5446;600;0.24;0.29;0;0.29;0;0.29;2672;3100;0;603;11.3;0.03;0;2608500;1189499;608;189;46.86;7.55;608500;189500;"608500_189500"
5718;2013-05-06;1;270;852;2;5446;600;0.24;0.29;0;0.29;0;0.29;2672;3100;0;603;11.3;0.03;0;2608500;1189499;608;189;46.86;7.55;608500;189500;"608500_189500"
5718;2013-05-28;1;260;1407;3;5446;600;0.24;0.29;0;0.29;0;0.29;2672;3100;0;603;11.3;0.03;0;2608500;1189499;608;189;46.86;7.55;608500;189500;"608500_189500"
5719;2016-04-21;0;330;11329;1;217109;534;0;0.03;0;0;0;-0.04;3340;20492;0;251;6.9;0.08;0;2601500;1199499;601;199;46.95;7.46;601500;199500;"601500_199500"
5719;2016-05-03;0;360;11337;2;217109;534;0;0.03;0;0;0;-0.04;3340;20492;0;251;6.9;0.08;0;2601500;1199499;601;199;46.95;7.46;601500;199500;"601500_199500"
5719;2016-05-26;0;330;11877;3;217109;534;0;0.03;0;0;0;-0.04;3340;20492;0;251;6.9;0.08;0;2601500;1199499;601;199;46.95;7.46;601500;199500;"601500_199500"
5720;2014-04-25;0;190;4143;1;11407;808;0.43;0.05;0;0.45;0;0.57;2995;3624;0;0;9;0.02;0;2600500;1190499;600;190;46.87;7.45;600500;190500;"600500_190500"
5720;2014-05-18;0;180;4769;2;11407;808;0.43;0.05;0;0.45;0;0.57;2995;3624;0;0;9;0.02;0;2600500;1190499;600;190;46.87;7.45;600500;190500;"600500_190500"
5720;2014-06-01;1;195;4770;3;11407;808;0.43;0.05;0;0.45;0;0.57;2995;3624;0;0;9;0.02;0;2600500;1190499;600;190;46.87;7.45;600500;190500;"600500_190500"
5721;2014-04-24;1;230;6704;1;2776;517;0.38;0.28;0;0.07;0.06;-0.24;5264;1491;0;5445;1.9;0.02;38158;2606500;1194499;606;194;46.9;7.52;606500;194500;"606500_194500"
5721;2014-05-21;1;270;6707;2;2776;517;0.38;0.28;0;0.07;0.06;-0.24;5264;1491;0;5445;1.9;0.02;38158;2606500;1194499;606;194;46.9;7.52;606500;194500;"606500_194500"
5721;2014-06-07;1;240;6713;3;2776;517;0.38;0.28;0;0.07;0.06;-0.24;5264;1491;0;5445;1.9;0.02;38158;2606500;1194499;606;194;46.9;7.52;606500;194500;"606500_194500"
5722;2015-04-29;0;190;8244;1;5248;570;0.06;0.63;0;0.1;0.02;0.35;3892;4034;0;1055;12.5;0.05;12846;2607500;1191499;607;191;46.87;7.54;607500;191500;"607500_191500"
5722;2015-05-10;0;190;8257;2;5248;570;0.06;0.63;0;0.1;0.02;0.35;3892;4034;0;1055;12.5;0.05;12846;2607500;1191499;607;191;46.87;7.54;607500;191500;"607500_191500"
5722;2015-05-27;1;195;8275;3;5248;570;0.06;0.63;0;0.1;0.02;0.35;3892;4034;0;1055;12.5;0.05;12846;2607500;1191499;607;191;46.87;7.54;607500;191500;"607500_191500"
5723;2014-04-24;1;210;4650;1;42984;515;0.03;0.54;0;0.03;0;0.01;2246;8240;0;0;7.7;0.04;0;2601500;1202499;601;202;46.97;7.46;601500;202500;"601500_202500"
5723;2014-05-09;1;210;4678;2;42984;515;0.03;0.54;0;0.03;0;0.01;2246;8240;0;0;7.7;0.04;0;2601500;1202499;601;202;46.97;7.46;601500;202500;"601500_202500"
5723;2014-05-31;0;210;4706;3;42984;515;0.03;0.54;0;0.03;0;0.01;2246;8240;0;0;7.7;0.04;0;2601500;1202499;601;202;46.97;7.46;601500;202500;"601500_202500"
5724;2013-04-24;0;110;2890;1;12988;543;0.43;0;0;0.09;0.01;0.26;202;4484;0;395;3.2;0.39;0;2602500;1207499;602;207;47.02;7.47;602500;207500;"602500_207500"
5724;2013-05-24;0;90;2893;2;12988;543;0.43;0;0;0.09;0.01;0.26;202;4484;0;395;3.2;0.39;0;2602500;1207499;602;207;47.02;7.47;602500;207500;"602500_207500"
5724;2013-06-09;0;95;2894;3;12988;543;0.43;0;0;0.09;0.01;0.26;202;4484;0;395;3.2;0.39;0;2602500;1207499;602;207;47.02;7.47;602500;207500;"602500_207500"
5725;2013-04-17;1;180;956;1;61233;579;0.57;0.01;0;0.11;0;-0.61;1641;8786;0;0;6.4;0.03;0;2607500;1200499;607;200;46.96;7.54;607500;200500;"607500_200500"
5725;2013-04-26;1;195;957;2;61233;579;0.57;0.01;0;0.11;0;-0.61;1641;8786;0;0;6.4;0.03;0;2607500;1200499;607;200;46.96;7.54;607500;200500;"607500_200500"
5725;2013-05-11;1;195;958;3;61233;579;0.57;0.01;0;0.11;0;-0.61;1641;8786;0;0;6.4;0.03;0;2607500;1200499;607;200;46.96;7.54;607500;200500;"607500_200500"
5726;2015-04-19;0;230;10126;1;2962;816;0.02;0.72;0;0.22;0;0.38;3247;1502;0;0;21.5;0.03;0;2607500;1203499;607;203;46.98;7.54;607500;203500;"607500_203500"
5726;2015-05-14;0;225;10130;2;2962;816;0.02;0.72;0;0.22;0;0.38;3247;1502;0;0;21.5;0.03;0;2607500;1203499;607;203;46.98;7.54;607500;203500;"607500_203500"
5726;2015-05-29;0;235;10137;3;2962;816;0.02;0.72;0;0.22;0;0.38;3247;1502;0;0;21.5;0.03;0;2607500;1203499;607;203;46.98;7.54;607500;203500;"607500_203500"
5727;2016-04-29;0;245;12708;1;7531;630;0.26;0.38;0;0.27;0;0.02;2675;5172;0;0;17.5;0.01;0;2608500;1205499;608;205;47;7.55;608500;205500;"608500_205500"
5727;2016-05-21;0;260;12726;2;7531;630;0.26;0.38;0;0.27;0;0.02;2675;5172;0;0;17.5;0.01;0;2608500;1205499;608;205;47;7.55;608500;205500;"608500_205500"
5727;2016-06-06;0;280;12736;3;7531;630;0.26;0.38;0;0.27;0;0.02;2675;5172;0;0;17.5;0.01;0;2608500;1205499;608;205;47;7.55;608500;205500;"608500_205500"
5728;2014-04-16;1;135;5068;1;15499;588;0.41;0.33;0;0.18;0;0.29;21;3772;0;0;4.2;0;0;2600500;1211499;600;211;47.05;7.45;600500;211500;"600500_211500"
5728;2014-05-06;0;160;5131;2;15499;588;0.41;0.33;0;0.18;0;0.29;21;3772;0;0;4.2;0;0;2600500;1211499;600;211;47.05;7.45;600500;211500;"600500_211500"
5728;2014-05-30;0;145;5199;3;15499;588;0.41;0.33;0;0.18;0;0.29;21;3772;0;0;4.2;0;0;2600500;1211499;600;211;47.05;7.45;600500;211500;"600500_211500"
5729;2013-04-17;0;120;1337;1;410;468;0.96;0;0;0.01;0;0.11;1938;2127;0;0;0.4;0;0;2602500;1217499;602;217;47.11;7.47;602500;217500;"602500_217500"
5729;2013-05-15;0;150;1338;2;410;468;0.96;0;0;0.01;0;0.11;1938;2127;0;0;0.4;0;0;2602500;1217499;602;217;47.11;7.47;602500;217500;"602500_217500"
5729;2013-06-04;1;190;1339;3;410;468;0.96;0;0;0.01;0;0.11;1938;2127;0;0;0.4;0;0;2602500;1217499;602;217;47.11;7.47;602500;217500;"602500_217500"
5730;2014-04-15;1;215;5891;1;9182;484;0.51;0.2;0;0.11;0;0.18;4684;3050;0;0;0.5;0.03;0;2607500;1217499;607;217;47.11;7.54;607500;217500;"607500_217500"
5730;2014-05-15;1;200;5900;2;9182;484;0.51;0.2;0;0.11;0;0.18;4684;3050;0;0;0.5;0.03;0;2607500;1217499;607;217;47.11;7.54;607500;217500;"607500_217500"
5730;2014-06-10;1;225;5901;3;9182;484;0.51;0.2;0;0.11;0;0.18;4684;3050;0;0;0.5;0.03;0;2607500;1217499;607;217;47.11;7.54;607500;217500;"607500_217500"
5731;2014-04-24;1;207;5281;1;1809;538;0.23;0.6;0;0.06;0;0.5;654;2644;0;90;4.2;0;0;2600500;1223499;600;223;47.16;7.45;600500;223500;"600500_223500"
5731;2014-05-20;1;215;5321;2;1809;538;0.23;0.6;0;0.06;0;0.5;654;2644;0;90;4.2;0;0;2600500;1223499;600;223;47.16;7.45;600500;223500;"600500_223500"
5731;2014-06-09;0;163;5337;3;1809;538;0.23;0.6;0;0.06;0;0.5;654;2644;0;90;4.2;0;0;2600500;1223499;600;223;47.16;7.45;600500;223500;"600500_223500"
5732;2013-04-30;1;191;3009;1;8235;580;0.52;0.17;0;0.16;0;-0.82;665;3898;0;0;8.2;0.02;0;2600500;1229499;600;229;47.22;7.45;600500;229500;"600500_229500"
5732;2013-05-23;1;205;3010;2;8235;580;0.52;0.17;0;0.16;0;-0.82;665;3898;0;0;8.2;0.02;0;2600500;1229499;600;229;47.22;7.45;600500;229500;"600500_229500"
5732;2013-06-08;1;160;3011;3;8235;580;0.52;0.17;0;0.16;0;-0.82;665;3898;0;0;8.2;0.02;0;2600500;1229499;600;229;47.22;7.45;600500;229500;"600500_229500"
5733;2013-04-26;1;150;3012;1;2031;426;0.69;0.03;0;0.06;0;-0.05;2107;108;0;0;0.6;0.04;0;2603500;1227499;603;227;47.2;7.48;603500;227500;"603500_227500"
5733;2013-05-20;0;150;3013;2;2031;426;0.69;0.03;0;0.06;0;-0.05;2107;108;0;0;0.6;0.04;0;2603500;1227499;603;227;47.2;7.48;603500;227500;"603500_227500"
5733;2013-06-06;1;167;3014;3;2031;426;0.69;0.03;0;0.06;0;-0.05;2107;108;0;0;0.6;0.04;0;2603500;1227499;603;227;47.2;7.48;603500;227500;"603500_227500"
5734;2014-04-23;1;186;5284;1;15418;515;0.31;0.19;0;0.33;0;-0.56;622;6352;0;0;5.4;0;0;2604500;1223499;604;223;47.16;7.5;604500;223500;"604500_223500"
5734;2014-05-17;1;145;5320;2;15418;515;0.31;0.19;0;0.33;0;-0.56;622;6352;0;0;5.4;0;0;2604500;1223499;604;223;47.16;7.5;604500;223500;"604500_223500"
5734;2014-06-08;1;120;5342;3;15418;515;0.31;0.19;0;0.33;0;-0.56;622;6352;0;0;5.4;0;0;2604500;1223499;604;223;47.16;7.5;604500;223500;"604500_223500"
5735;2014-04-26;0;168;5293;1;254339;435;0;0;0;0.01;0;-0.23;1423;22227;0;0;2.5;0.13;0;2607500;1228499;607;228;47.21;7.54;607500;228500;"607500_228500"
5735;2014-05-18;0;192;5310;2;254339;435;0;0;0;0.01;0;-0.23;1423;22227;0;0;2.5;0.13;0;2607500;1228499;607;228;47.21;7.54;607500;228500;"607500_228500"
5735;2014-06-01;0;153;5336;3;254339;435;0;0;0;0.01;0;-0.23;1423;22227;0;0;2.5;0.13;0;2607500;1228499;607;228;47.21;7.54;607500;228500;"607500_228500"
5736;2014-04-15;0;260;6238;1;4007;804;0.13;0.79;0;0.02;0;-0.81;330;382;0.02;0;25.9;0;0;2606500;1232499;606;232;47.24;7.52;606500;232500;"606500_232500"
5736;2014-05-18;1;330;6251;2;4007;804;0.13;0.79;0;0.02;0;-0.81;330;382;0.02;0;25.9;0;0;2606500;1232499;606;232;47.24;7.52;606500;232500;"606500_232500"
5736;2014-06-08;0;315;6265;3;4007;804;0.13;0.79;0;0.02;0;-0.81;330;382;0.02;0;25.9;0;0;2606500;1232499;606;232;47.24;7.52;606500;232500;"606500_232500"
5737;2015-04-25;0;400;8643;1;5111;1087;0;0.41;0;0.5;0;0.19;1565;1625;0;0;20.3;0.05;0;2607500;1234499;607;234;47.26;7.54;607500;234500;"607500_234500"
5737;2015-05-14;0;360;8661;2;5111;1087;0;0.41;0;0.5;0;0.19;1565;1625;0;0;20.3;0.05;0;2607500;1234499;607;234;47.26;7.54;607500;234500;"607500_234500"
5737;2015-05-31;1;300;8675;3;5111;1087;0;0.41;0;0.5;0;0.19;1565;1625;0;0;20.3;0.05;0;2607500;1234499;607;234;47.26;7.54;607500;234500;"607500_234500"
5738;2013-04-18;0;270;3387;1;3058;824;0.03;0.61;0;0.33;0;0.22;478;1521;0;0;17.1;0.01;0;2600500;1247499;600;247;47.38;7.45;600500;247500;"600500_247500"
5738;2013-05-08;1;305;3388;2;3058;824;0.03;0.61;0;0.33;0;0.22;478;1521;0;0;17.1;0.01;0;2600500;1247499;600;247;47.38;7.45;600500;247500;"600500_247500"
5738;2013-06-12;1;310;3389;3;3058;824;0.03;0.61;0;0.33;0;0.22;478;1521;0;0;17.1;0.01;0;2600500;1247499;600;247;47.38;7.45;600500;247500;"600500_247500"
5739;2014-04-24;1;275;6043;1;3456;552;0.48;0.1;0;0.37;0;-0.27;2062;2683;0;0;8.9;0.03;0;2602500;1245499;602;245;47.36;7.47;602500;245500;"602500_245500"
5739;2014-05-08;0;285;6047;2;3456;552;0.48;0.1;0;0.37;0;-0.27;2062;2683;0;0;8.9;0.03;0;2602500;1245499;602;245;47.36;7.47;602500;245500;"602500_245500"
5739;2014-06-12;1;335;6067;3;3456;552;0.48;0.1;0;0.37;0;-0.27;2062;2683;0;0;8.9;0.03;0;2602500;1245499;602;245;47.36;7.47;602500;245500;"602500_245500"
5740;2013-04-24;0;270;3390;1;1077;965;0;0.34;0;0.57;0;0.28;895;240;0;0;20.1;0.09;0;2607500;1244499;607;244;47.35;7.54;607500;244500;"607500_244500"
5740;2013-05-11;0;300;3391;2;1077;965;0;0.34;0;0.57;0;0.28;895;240;0;0;20.1;0.09;0;2607500;1244499;607;244;47.35;7.54;607500;244500;"607500_244500"
5740;2013-06-15;0;320;3392;3;1077;965;0;0.34;0;0.57;0;0.28;895;240;0;0;20.1;0.09;0;2607500;1244499;607;244;47.35;7.54;607500;244500;"607500_244500"
5741;2014-04-17;0;285;6023;1;2935;586;0.02;0.52;0;0.4;0;0.25;1716;3509;0;68;20.1;0.02;0;2608500;1247499;608;247;47.38;7.55;608500;247500;"608500_247500"
5741;2014-05-05;1;300;6064;2;2935;586;0.02;0.52;0;0.4;0;0.25;1716;3509;0;68;20.1;0.02;0;2608500;1247499;608;247;47.38;7.55;608500;247500;"608500_247500"
5741;2014-06-10;0;385;6085;3;2935;586;0.02;0.52;0;0.4;0;0.25;1716;3509;0;68;20.1;0.02;0;2608500;1247499;608;247;47.38;7.55;608500;247500;"608500_247500"
5742;2014-04-15;1;220;5465;1;5795;596;0.18;0.37;0;0.39;0;0.39;0;328;0;0;12.5;0.04;0;2600500;1251499;600;251;47.41;7.45;600500;251500;"600500_251500"
5742;2014-05-04;1;205;5485;2;5795;596;0.18;0.37;0;0.39;0;0.39;0;328;0;0;12.5;0.04;0;2600500;1251499;600;251;47.41;7.45;600500;251500;"600500_251500"
5742;2014-06-14;0;265;5503;3;5795;596;0.18;0.37;0;0.39;0;0.39;0;328;0;0;12.5;0.04;0;2600500;1251499;600;251;47.41;7.45;600500;251500;"600500_251500"
5743;2014-04-18;0;240;6205;1;33275;512;0.19;0.16;0;0.44;0;-0.44;605;6013;0;0;11.3;0.02;0;2606500;1255499;606;255;47.45;7.52;606500;255500;"606500_255500"
5743;2014-05-16;1;260;6206;2;33275;512;0.19;0.16;0;0.44;0;-0.44;605;6013;0;0;11.3;0.02;0;2606500;1255499;606;255;47.45;7.52;606500;255500;"606500_255500"
5743;2014-06-04;1;285;6207;3;33275;512;0.19;0.16;0;0.44;0;-0.44;605;6013;0;0;11.3;0.02;0;2606500;1255499;606;255;47.45;7.52;606500;255500;"606500_255500"
5744;2014-04-15;0;269;5273;1;27731;528;0.14;0.38;0;0.35;0;-0.71;0;3098;0;0;13.4;0.01;0;2609500;1255499;609;255;47.45;7.56;609500;255500;"609500_255500"
5744;2014-05-11;1;238;5301;2;27731;528;0.14;0.38;0;0.35;0;-0.71;0;3098;0;0;13.4;0.01;0;2609500;1255499;609;255;47.45;7.56;609500;255500;"609500_255500"
5744;2014-06-04;0;189;5325;3;27731;528;0.14;0.38;0;0.35;0;-0.71;0;3098;0;0;13.4;0.01;0;2609500;1255499;609;255;47.45;7.56;609500;255500;"609500_255500"
5747;2014-06-14;0;195;6535;1;639;2284;0;0.23;0;0.64;0;0.84;2734;663;0.01;159;18;0.1;0;2619500;1094499;619;94;46;7.69;619500;94500;"619500_94500"
5747;2014-06-20;0;200;6538;2;639;2284;0;0.23;0;0.64;0;0.84;2734;663;0.01;159;18;0.1;0;2619500;1094499;619;94;46;7.69;619500;94500;"619500_94500"
5747;2014-06-28;0;200;6542;3;639;2284;0;0.23;0;0.64;0;0.84;2734;663;0.01;159;18;0.1;0;2619500;1094499;619;94;46;7.69;619500;94500;"619500_94500"
5748;2016-06-24;0;270;12359;1;389;2268;0;0.01;0;0.76;0;0.22;5401;0;0.02;0;22;0.2;0;2614500;1105499;614;105;46.1;7.63;614500;105500;"614500_105500"
5748;2016-07-08;0;250;12740;2;389;2268;0;0.01;0;0.76;0;0.22;5401;0;0.02;0;22;0.2;0;2614500;1105499;614;105;46.1;7.63;614500;105500;"614500_105500"
5749;2015-05-11;0;295;8773;1;240;1988;0;0.32;0;0.24;0;-0.11;3239;0;0.02;284;27.1;0.37;0;2615500;1105499;615;105;46.1;7.64;615500;105500;"615500_105500"
5749;2015-05-27;0;320;8776;2;240;1988;0;0.32;0;0.24;0;-0.11;3239;0;0.02;284;27.1;0.37;0;2615500;1105499;615;105;46.1;7.64;615500;105500;"615500_105500"
