date;from.shelf;to.shelf;jar;reset_Y_N;clone;trt;block;babies;juv;adult_non;adult_egg;sticky;pH;cond;Total_population;egg_sum;egg1;egg2;egg3;egg4;egg5;egg6;egg7;egg8;egg9;egg10;egg11;egg12;egg13;egg14;egg15;egg16;egg17;egg18;egg19;egg20;egg21;egg22;egg23;egg24;egg25;egg26;egg27;ephippia;TOC;TN;TotalP;Na;Mg;Ca;K;chla_RFU;temp;est.temp;mgC
13.07.2017;3;5;14;0;GAR24;dr;2;0;0;1;0;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;21;23.56;NA;0.233313119
13.07.2017;3;5;18;0;GAR24;dr;2;0;0;1;0;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;82;23.56;NA;0.759853039
13.07.2017;3;5;28;0;g100;dz;2;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;89;23.56;NA;0.820275652
13.07.2017;3;5;38;0;VARE249;dr;2;24;9;7;3;0;NA;NA;51;8;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;24;23.56;NA;0.259208524
13.07.2017;3;5;40;0;VARE249;dz;2;0;1;1;0;0;NA;NA;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;108;23.56;NA;0.98427989
13.07.2017;3;5;41;0;VARE249;cont;2;1;0;1;0;0;NA;NA;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;58;23.56;NA;0.552689791
13.07.2017;3;5;43;0;VARE249;dr_dz;2;0;2;15;2;0;NA;NA;21;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;3;23.56;NA;0.077940683
13.07.2017;3;5;45;0;VARE249;cont;2;4;9;14;6;0;NA;NA;46;13;2;2;3;1;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;140;23.56;NA;1.260497553
13.07.2017;3;5;46;0;VARE249;dr;2;0;9;30;0;0;NA;NA;39;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;5;23.56;NA;0.095204287
13.07.2017;3;5;49;0;mixed;cont;2;1;2;20;0;0;NA;NA;23;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;115;23.56;NA;1.044702504
13.07.2017;3;5;52;0;mixed;dz;2;0;3;11;0;0;NA;NA;14;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;194;23.56;NA;1.726614859
13.07.2017;3;5;53;0;mixed;cont;2;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;159;23.56;NA;1.42450179
13.07.2017;3;5;70;0;GAR24;dr;2;0;0;7;0;0;NA;NA;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;114;23.56;NA;1.036070702
13.07.2017;3;5;72;0;GAR24;dz;2;0;0;5;0;0;NA;NA;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;183;23.56;NA;1.631665037
13.07.2017;3;5;74;0;VARE249;dr;2;8;10;13;3;0;NA;NA;39;5;1;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;124;23.56;NA;1.122388721
13.09.2017;3;5;21;0;GAR24;cont;1;0;3;26;0;1;8.443;347;29;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;44;20.91;NA;0.431844564
13.09.2017;3;5;61;0;mixed;cont;1;1;1;15;3;0;8.532;342;24;4;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;663;20.91;NA;5.774929982
13.09.2017;3;5;81;0;algae_only;dz;1;NA;NA;NA;NA;0;8.735;348;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;290;20.91;NA;2.555267848
13.09.2017;3;5;86;0;algae_only;dr;1;NA;NA;NA;NA;0;8.798;346;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;410;20.91;NA;3.591084084
13.09.2017;3;5;91;0;algae_only;dr_dz;1;NA;NA;NA;NA;0;8.505;353;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;365;20.91;NA;3.202652996
13.09.2017;3;5;95;0;algae_only;dr_dz;1;NA;NA;NA;NA;0;8.6;354;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;242;20.91;NA;2.140941353
13.09.2017;3;5;100;0;algae_only;cont;1;NA;NA;NA;NA;0;8.803;343;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;372;20.91;NA;3.263075609
14.06.2017;3;5;2;0;g100;dr_dz;3;0;0;3;0;1;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;71.125;20.6;NA;0.665982192
14.06.2017;3;5;3;0;g100;dr;3;1;3;2;1;1;NA;NA;9;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;47.125;20.6;NA;0.458818945
14.06.2017;3;5;6;0;g100;cont;3;0;0;1;2;1;NA;NA;7;4;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;54.125;20.6;NA;0.519241559
14.06.2017;3;5;8;0;g100;dr_dz;3;0;0;1;1;1;NA;NA;3;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;102.125;20.6;NA;0.933568053
14.06.2017;3;5;15;1;GAR24;dr_dz;3;3;0;0;0;1;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;45.125;20.6;NA;0.441555341
14.06.2017;3;5;16;0;GAR24;dz;3;3;1;0;1;0;NA;NA;11;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;68.125;20.6;NA;0.640086786
14.06.2017;3;5;17;0;GAR24;cont;3;24;30;9;4;1;NA;NA;84;17;4;10;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;55.125;20.6;NA;0.527873361
14.06.2017;3;5;19;1;GAR24;dr_dz;3;3;0;0;0;1;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;47.125;20.6;NA;0.458818945
14.06.2017;3;5;23;0;GAR24;dr_dz;3;25;26;0;3;0;NA;NA;75;21;9;8;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;64.125;20.6;NA;0.605559578
14.06.2017;3;5;24;0;GAR24;dz;3;26;25;0;0;1;NA;NA;51;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;64.125;20.6;NA;0.605559578
14.06.2017;3;5;26;0;g100;dr;3;4;0;1;1;0;NA;NA;8;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;75.125;20.6;NA;0.7005094
14.06.2017;3;5;34;0;g100;dr;3;1;0;2;0;1;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;51.125;20.6;NA;0.493346153
14.06.2017;3;5;36;0;g100;dz;3;0;2;2;1;1;NA;NA;9;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;67.125;20.6;NA;0.631454984
14.06.2017;3;5;37;0;VARE249;cont;3;7;19;1;2;0;NA;NA;52;23;16;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;49.125;20.6;NA;0.476082549
14.06.2017;3;5;63;0;mixed;dr_dz;3;6;11;1;1;0;NA;NA;27;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;84.125;20.6;NA;0.778195618
14.06.2017;3;5;64;0;mixed;dz;3;26;16;1;2;0;NA;NA;78;33;20;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;27.125;20.6;NA;0.286182906
14.06.2017;3;5;65;0;mixed;dz;3;3;0;0;2;0;NA;NA;17;12;7;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;69.125;20.6;NA;0.648718588
14.06.2017;3;5;76;1;VARE249;dz;3;3;0;0;0;1;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;94.125;20.6;NA;0.864513637
14.06.2017;3;5;79;1;VARE249;dr_dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;100.125;20.6;NA;0.916304449
14.06.2017;3;5;80;1;VARE249;dz;3;3;0;0;0;0;NA;NA;3;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;19.2;20.8;12.8;34.1;3.8;105.125;20.6;NA;0.959463459
14.07.2017;4;3;2;0;g100;dr_dz;3;0;3;1;0;1;NA;NA;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;62;23.06;NA;0.587216999
14.07.2017;4;3;3;0;g100;dr;3;2;2;0;1;1;NA;NA;7;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;53;23.06;NA;0.509530782
14.07.2017;4;3;15;0;GAR24;dr_dz;3;2;10;17;2;1;NA;NA;33;2;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;13;23.06;NA;0.164258703
14.07.2017;4;3;16;0;GAR24;dz;3;1;1;6;1;0;NA;NA;10;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;225;23.06;NA;1.99420072
14.07.2017;4;3;17;0;GAR24;cont;3;17;9;25;9;1;NA;NA;79;19;1;2;2;2;3;2;2;1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;91;23.06;NA;0.837539256
14.07.2017;4;3;19;0;GAR24;dr_dz;3;11;18;13;5;1;NA;NA;66;19;1;5;3;6;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;14;23.06;NA;0.172890505
14.07.2017;4;3;23;0;GAR24;dr_dz;3;0;2;7;0;0;NA;NA;9;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;49;23.06;NA;0.475003574
14.07.2017;4;3;24;0;GAR24;dz;3;0;0;5;4;1;NA;NA;14;5;1;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;63;23.06;NA;0.595848801
14.07.2017;4;3;26;0;g100;dr;3;8;5;15;4;0;NA;NA;43;11;1;4;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;161;23.06;NA;1.441765394
14.07.2017;4;3;36;0;g100;dz;3;12;16;10;6;0;NA;NA;55;11;1;4;1;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;245;23.06;NA;2.166836759
14.07.2017;4;3;37;0;VARE249;cont;3;2;3;2;1;0;NA;NA;13;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;58;23.06;NA;0.552689791
14.07.2017;4;3;63;0;mixed;dr_dz;3;0;4;4;3;1;NA;NA;16;5;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;22;23.06;NA;0.241944921
14.07.2017;4;3;64;0;mixed;dz;3;0;0;0;0;0;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;1;23.06;NA;0.060677079
14.07.2017;4;3;65;0;mixed;dz;3;2;2;22;1;0;NA;NA;28;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;303;23.06;NA;2.667481274
14.07.2017;4;3;76;0;VARE249;dz;3;1;0;0;2;1;NA;NA;7;4;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;90;23.06;NA;0.828907454
14.07.2017;4;3;80;0;VARE249;dz;3;0;1;7;0;0;NA;NA;8;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;100;23.06;NA;0.915225474
14.08.2017;2;1;9;0;GAR24;cont;4;5;2;9;5;0;8.36;345;36;15;1;4;4;3;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;<0.5;4.3;18.9;11.8;30.2;3.5;169.75;20.72;NA;1.517293661
14.08.2017;2;1;11;0;GAR24;dr_dz;4;0;2;10;0;1;7.666;357;12;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1.6;4.6;19.3;11.9;31.5;3.4;21.75;20.72;NA;0.23978697
14.08.2017;5;2;13;0;GAR24;cont;1;0;0;1;0;0;8.441;351;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;187.25;22.09;NA;1.668350196
14.08.2017;5;2;21;0;GAR24;cont;1;7;13;137;0;0;7.83;361;157;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;2.25;22.09;NA;0.071466832
14.08.2017;2;1;22;0;GAR24;dr;4;14;22;37;19;0;7.608;363;117;25;1;2;1;1;1;2;1;1;2;1;1;1;1;2;1;1;3;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;1.6;3.1;19.4;11.8;30.9;3.5;16.75;20.72;NA;0.19662796
14.08.2017;2;1;35;0;g100;dr_dz;4;4;4;2;2;1;7.814;364;18;6;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.4;1.4;3.6;20;12.4;32.5;3.5;25.75;20.72;NA;0.274314178
14.08.2017;5;2;39;0;VARE249;dr_dz;1;0;0;9;1;1;7.771;372;11;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;0;22.09;NA;0
14.08.2017;5;2;47;0;VARE249;dr_dz;1;0;0;0;0;1;8.242;364;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;22.09;NA;NA
14.08.2017;2;1;54;0;mixed;dr;4;0;1;1;0;0;7.77;365;2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.9;1.7;17.2;19.7;12.1;31.9;3.6;0.75;20.72;NA;0.058519129
14.08.2017;2;1;57;0;mixed;cont;4;0;4;19;1;0;8.513;338;25;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.1;<0.5;5.2;18.8;11.7;30.1;3.4;103.75;20.72;NA;0.947594731
14.08.2017;2;1;58;0;mixed;dr;4;0;0;23;0;0;7.799;365;23;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.2;1.7;9.5;19.6;12;31.9;3.6;0;20.72;NA;0
14.08.2017;5;2;61;0;mixed;cont;1;0;2;5;0;0;8.363;347;7;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;141.25;22.09;NA;1.271287305
14.08.2017;2;1;68;0;mixed;cont;4;1;0;2;2;0;8.476;340;10;5;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.4;<0.5;7;19.3;12;30.4;3.6;209.75;20.72;NA;1.86256574
14.08.2017;5;2;81;0;algae_only;dz;1;NA;NA;NA;NA;0;9.051;348;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;88.25;22.09;NA;0.813801801
14.08.2017;2;1;82;0;algae_only;dz;4;NA;NA;NA;NA;0;8.999;348;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.4;<0.5;8.1;20.7;12.8;31.6;3.5;41.75;20.72;NA;0.412423009
14.08.2017;5;2;86;0;algae_only;dr;1;NA;NA;NA;NA;0;8.747;363;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;153.25;22.09;NA;1.374868929
14.08.2017;2;1;88;0;algae_only;dr;4;NA;NA;NA;NA;1;8.757;366;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;<0.5;6.6;20.5;12.7;32.8;3.4;120.75;20.72;NA;1.094335365
14.08.2017;2;1;90;0;algae_only;dr;4;NA;NA;NA;NA;1;8.65;370;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;<0.5;5.4;20.4;12.6;32.7;3.5;53.75;20.72;NA;0.516004633
14.08.2017;5;2;91;0;algae_only;dr_dz;1;NA;NA;NA;NA;0;8.685;367;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;132.25;22.09;NA;1.193601087
14.08.2017;2;1;93;0;algae_only;dr_dz;4;NA;NA;NA;NA;0;8.75;365;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;<0.5;5.7;20.3;12.5;32;3.4;133.75;20.72;NA;1.20654879
14.08.2017;5;2;95;0;algae_only;dr_dz;1;NA;NA;NA;NA;0;8.671;368;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;139.25;22.09;NA;1.254023701
14.08.2017;2;1;97;0;algae_only;cont;4;NA;NA;NA;NA;1;8.793;349;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.7;<0.5;6;20.6;12.8;31.6;3.6;97.75;20.72;NA;0.89580392
14.08.2017;5;2;100;0;algae_only;cont;1;NA;NA;NA;NA;0;8.88;355;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;111.25;22.09;NA;1.012333246
14.09.2017;4;3;38;0;VARE249;dr;2;2;11;30;5;0;7.722;354;57;9;1;2;1;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;0;20.94;NA;0
14.09.2017;4;3;45;0;VARE249;cont;2;0;2;17;0;0;8.384;339;19;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;456;20.94;NA;3.988146975
14.09.2017;4;3;49;0;mixed;cont;2;0;0;0;0;0;7.747;352;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;39;20.94;NA;0.388685554
